tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/marina-hotel-apartments,https://static.propsearch.ae/photos/dubai/buildings/marina-hotel-apartments-1722_sm.jpg,Marina Hotel Apartments,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-mansions,https://static.propsearch.ae/photos/dubai/buildings/marina-mansions-911_sm.jpg,Marina Mansions,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-park,https://static.propsearch.ae/photos/dubai/buildings/marina-park-1102_sm.jpg,Marina Park,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-pearl,https://static.propsearch.ae/photos/dubai/buildings/marina-pearl-879_sm.jpg,Marina Pearl,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-pinnacle,https://static.propsearch.ae/photos/dubai/buildings/marina-pinnacle-404_sm.jpg,Marina Pinnacle,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-plaza,https://static.propsearch.ae/photos/dubai/buildings/marina-plaza-223_sm.jpg,Marina Plaza,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-promenade,https://static.propsearch.ae/dubai-locations/marina-promenade-20311_sm.jpg,Marina Promenade,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-quays,https://static.propsearch.ae/dubai-locations/marina-quays-14104_sm.jpg,Marina Quays,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-residence-towers,https://static.propsearch.ae/photos/dubai/buildings/marina-residence-396_sm.jpg,Marina Residence Towers,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-sail,https://static.propsearch.ae/photos/dubai/buildings/marina-sail-881_sm.jpg,Marina Sail,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-sky-towers,https://static.propsearch.ae/photos/dubai/buildings/marina-sky-towers-1709_sm.jpg,Marina Sky Towers,Dubai Marina,Under development (Cancelled)
https://propsearch.ae/dubai/marina-south-mosque,https://static.propsearch.ae/photos/dubai/buildings/marina-south-mosque-12397_sm.jpg,Marina South Mosque,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-star,https://static.propsearch.ae/dubai-locations/marina-star-20151_sm.jpg,Marina Star,Dubai Marina,Under development (On hold)
https://propsearch.ae/dubai/marina-suites,https://static.propsearch.ae/photos/dubai/buildings/marina-suites-12393_sm.jpg,Marina Suites,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-terrace,https://static.propsearch.ae/photos/dubai/buildings/marina-terrace-691_sm.jpg,Marina Terrace,Dubai Marina,Complete
https://propsearch.ae/dubai/marina-tower,https://static.propsearch.ae/photos/dubai/buildings/marina-tower-1718_sm.jpg,Marina Tower,Dubai Marina,Complete
