tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/donna-tower-hotel,https://static.propsearch.ae/dubai-locations/donna-tower-hotel-26112_sm.jpg,Donna Tower Hotel,Dubai Marina,Planned (Cancelled)
https://propsearch.ae/dubai/dorra-bay,https://static.propsearch.ae/dubai-locations/dorra-bay-14102_sm.jpg,Dorra Bay,Dubai Marina,Complete
https://propsearch.ae/dubai/dreams-towers,https://static.propsearch.ae/photos/dubai/buildings/dreams-towers-1004_sm.jpg,Dreams Towers,Dubai Marina,Complete
https://propsearch.ae/dubai/dubai-marina-metro-station,https://propsearch.ae/images/awaiting_image_portrait_sm.jpg,Dubai Marina Metro Station,Dubai Marina,Complete
https://propsearch.ae/dubai/dubai-marina-yacht-club,https://static.propsearch.ae/photos/dubai/buildings/dubai-marina-yacht-club-1629_sm.jpg,Dubai Marina Yacht Club,Dubai Marina,Demolished
https://propsearch.ae/dubai/dubai-marriott-harbour-hotel-and-suites,https://static.propsearch.ae/photos/dubai/buildings/dubai-marriott-harbour-hotel-and-suites-1716_sm.jpg,Dubai Marriott Harbour Hotel and Suites,Dubai Marina,Complete
https://propsearch.ae/dubai/durrat-al-marsa,https://static.propsearch.ae/photos/dubai/buildings/durrat-al-marsa-1045_sm.jpg,Durrat Al Marsa,Dubai Marina,Complete
https://propsearch.ae/dubai/dusit-princess-residences-dubai-marina,https://static.propsearch.ae/photos/dubai/buildings/dusit-residence-2742_sm.jpg,Dusit Princess Residences Dubai Marina,Dubai Marina,Complete
https://propsearch.ae/dubai/eden-blue-tower,https://static.propsearch.ae/photos/dubai/buildings/eden-blue-tower-1644_sm.jpg,Eden Blue Tower,Dubai Marina,Under development (Cancelled)
https://propsearch.ae/dubai/edition-hotel-by-marriott,https://static.propsearch.ae/dubai-locations/edition-hotel-by-marriott-18165_sm.jpg,Edition Hotel by Marriott,Jumeirah Beach Residence,Under development (Cancelled)
https://propsearch.ae/dubai/elite-residence,https://static.propsearch.ae/photos/dubai/buildings/elite-residence-378_sm.jpg,Elite Residence,Dubai Marina,Complete
https://propsearch.ae/dubai/emerald-residence,https://static.propsearch.ae/photos/dubai/buildings/emerald-residence-1619_sm.jpg,Emerald Residence,Dubai Marina,Complete
https://propsearch.ae/dubai/emirates-crown,https://static.propsearch.ae/photos/dubai/buildings/emirates-crown-548_sm.jpg,Emirates Crown,Dubai Marina,Complete
https://propsearch.ae/dubai/escan-marina,https://static.propsearch.ae/photos/dubai/buildings/escan-marina-936_sm.jpg,Escan Marina,Dubai Marina,Complete
