tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/intercontinental-residence-suites-business-bay,https://static.propsearch.ae/dubai-locations/intercontinental-residence-suites-business-bay-26520_sm.jpg,Intercontinental Residence Suites Business Bay,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/international-business-tower,https://static.propsearch.ae/photos/dubai/buildings/international-business-tower-648_sm.jpg,International Business Tower,Business Bay,Complete
https://propsearch.ae/dubai/iris-bay,https://static.propsearch.ae/photos/dubai/buildings/iris-bay-5741_sm.jpg,Iris Bay,Business Bay,Complete
https://propsearch.ae/dubai/iris-crystal,https://propsearch.ae/images/awaiting_image_portrait_sm.jpg,Iris Crystal,Business Bay,Planned
https://propsearch.ae/dubai/j-one,https://static.propsearch.ae/dubai-locations/j-one-28607_sm.jpg,J One,Business Bay,Under development
https://propsearch.ae/dubai/jumeirah-business-bay-hotel,https://propsearch.ae/images/awaiting_image_portrait_sm.jpg,Jumeirah Business Bay Hotel,Business Bay,Planned
https://propsearch.ae/dubai/jw-marriott-marquis-dubai,https://static.propsearch.ae/photos/dubai/buildings/jw-marriott-marquis-dubai-961_sm.jpg,JW Marriott Marquis Dubai,Business Bay,Complete
https://propsearch.ae/dubai/kasco-tower,https://static.propsearch.ae/dubai-locations/kasco-tower-28531_sm.jpg,Kasco Tower,Business Bay,Under development
https://propsearch.ae/dubai/kempinski-business-bay,https://static.propsearch.ae/dubai-locations/kempinski-business-bay-28611_sm.jpg,Kempinski Business Bay,Business Bay,Under development
https://propsearch.ae/dubai/kempinski-residences-business-bay,https://static.propsearch.ae/dubai-locations/kempinski-residences-business-bay-26478_sm.jpg,Kempinski Residences Business Bay,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/kingston-towers-business-bay,https://static.propsearch.ae/dubai-locations/kingston-towers-business-bay-28538_sm.jpg,Kingston Towers Business Bay,Business Bay,Under development
https://propsearch.ae/dubai/lake-central,https://static.propsearch.ae/photos/dubai/buildings/lake-central-8674_sm.jpg,Lake Central,Business Bay,Complete
https://propsearch.ae/dubai/la-maison-by-hds,https://static.propsearch.ae/dubai-locations/la-maison-by-hds-21352_sm.jpg,La Maison by HDS,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/langham-place-downtown-dubai,https://static.propsearch.ae/dubai-locations/langham-place-downtown-dubai-26566_sm.jpg,Langham Place Downtown Dubai,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/la-residence-at-the-lotus,https://static.propsearch.ae/photos/dubai/buildings/la-residence-at-the-lotus-1764_sm.jpg,La Residence At The Lotus,Business Bay,Under development (Cancelled)
https://propsearch.ae/dubai/lillian-tower,https://static.propsearch.ae/dubai-locations/lillian-tower-28578_sm.jpg,Lillian Tower,Business Bay,Under development
https://propsearch.ae/dubai/mag-318,https://static.propsearch.ae/dubai-locations/mag-318-28553_sm.jpg,Mag 318,Business Bay,Complete
https://propsearch.ae/dubai/majestic-tower,https://static.propsearch.ae/photos/dubai/buildings/majestic-tower-9957_sm.jpg,Majestic Tower,Business Bay,Complete
https://propsearch.ae/dubai/mama-shelter-dubai,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mama Shelter Dubai,Business Bay,Under development
https://propsearch.ae/dubai/manazel-al-safa-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Manazel Al Safa Tower,Business Bay,Complete
https://propsearch.ae/dubai/marasi-riverside,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Marasi Riverside,Business Bay,Planned
https://propsearch.ae/dubai/marble-arch-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Marble Arch Tower,Business Bay,Under development
https://propsearch.ae/dubai/marquise-square-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Marquise Square Tower,Business Bay,Complete
https://propsearch.ae/dubai/mayfair-residency,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mayfair Residency,Business Bay,Complete
https://propsearch.ae/dubai/mayfair-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mayfair Tower,Business Bay,Complete
https://propsearch.ae/dubai/mbk-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",MBK Tower,Business Bay,Complete
https://propsearch.ae/dubai/meera-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Meera Tower,Al Habtoor City,Complete
https://propsearch.ae/dubai/merano-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Merano Tower,Business Bay,Complete
https://propsearch.ae/dubai/m-hotel-downtown-by-millennium-dubai,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",M Hotel Downtown by Millennium Dubai,Business Bay,Complete
https://propsearch.ae/dubai/millennium-binghatti-residences,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Millennium Binghatti Residences,Business Bay,Under development
https://propsearch.ae/dubai/millennium-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Millennium Tower,Business Bay,Complete
https://propsearch.ae/dubai/moon-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Moon Tower,Business Bay,Under development
https://propsearch.ae/dubai/movenpick-hotel-living,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mövenpick Hotel & Living,Business Bay,Under development
https://propsearch.ae/dubai/niki-lauda-twin-towers,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Niki Lauda Twin Towers,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/nobles-residential-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Nobles Residential Tower,Business Bay,Under development
https://propsearch.ae/dubai/noora-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Noora Tower,Al Habtoor City,Complete
https://propsearch.ae/dubai/o14,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",O14,Business Bay,Complete
https://propsearch.ae/dubai/omniyat-sky-palaces,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Omniyat Sky Palaces,Business Bay,Under development (Cancelled)
https://propsearch.ae/dubai/one-business-bay,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",One Business Bay,Business Bay,Complete
https://propsearch.ae/dubai/ontario-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Ontario Tower,Business Bay,Complete
