tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/the-sterling,https://static.propsearch.ae/dubai-locations/the-sterling-28603_sm.jpg,The Sterling,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/tiara-united-towers,https://static.propsearch.ae/dubai-locations/tiara-united-towers-28577_sm.jpg,Tiara United Towers,Business Bay,Under development
https://propsearch.ae/dubai/tulip-tower,https://static.propsearch.ae/photos/dubai/buildings/the-peninsula-5400_sm.jpg,Tulip Tower,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/ubora-towers,https://static.propsearch.ae/photos/dubai/buildings/ubora-towers-806_sm.jpg,Ubora Towers,Business Bay,Complete
https://propsearch.ae/dubai/united-arab-bank-regional-offices,https://static.propsearch.ae/dubai-locations/united-arab-bank-regional-offices-26473_sm.jpg,United Arab Bank Regional Offices,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/urban-oasis-by-missoni,https://static.propsearch.ae/dubai-locations/i-love-florence-tower-28573_sm.jpg,Urban Oasis by Missoni,Business Bay,Under development (In progress)
https://propsearch.ae/dubai/vera-by-damac,https://static.propsearch.ae/dubai-locations/vera-by-damac-28606_sm.jpg,Vera by Damac,Business Bay,Under development
https://propsearch.ae/dubai/vert-by-igo,https://static.propsearch.ae/photos/dubai/buildings/igo-201-residential-tower-11063_sm.jpg,Vert by IGO,Business Bay,Envisioned
https://propsearch.ae/dubai/vezul-residence,https://static.propsearch.ae/dubai-locations/vezul-residence-19716_sm.jpg,Vezul Residence,Business Bay,Complete
https://propsearch.ae/dubai/v-hotel-dubai,https://static.propsearch.ae/photos/dubai/buildings/w-hotel-habtoor-city-10575_sm.jpg,V Hotel Dubai,Al Habtoor City,Complete
https://propsearch.ae/dubai/vision-tower,https://static.propsearch.ae/photos/dubai/buildings/vision-tower-5396_sm.jpg,Vision Tower,Business Bay,Complete
https://propsearch.ae/dubai/volante,https://static.propsearch.ae/photos/dubai/buildings/volante-9930_sm.jpg,Volante,Business Bay,Complete
https://propsearch.ae/dubai/waterfall-tower,https://static.propsearch.ae/dubai-locations/waterfall-tower-28562_sm.jpg,Waterfall Tower,Business Bay,Under development
https://propsearch.ae/dubai/waves-tower-business-bay,https://static.propsearch.ae/photos/dubai/buildings/waves-tower-business-bay-10752_sm.jpg,Waves Tower Business Bay,Business Bay,Under development (Cancelled)
https://propsearch.ae/dubai/west-5-tower,https://static.propsearch.ae/photos/dubai/buildings/west-5-tower-10705_sm.jpg,West 5 Tower,Business Bay,Under development (On hold)
https://propsearch.ae/dubai/west-bay-tower,https://static.propsearch.ae/dubai-locations/west-bay-tower-28630_sm.jpg,West Bay Tower,Business Bay,Under development
https://propsearch.ae/dubai/westburry-square,https://static.propsearch.ae/photos/dubai/buildings/westburry-square-5809_sm.jpg,Westburry Square,Business Bay,Complete
https://propsearch.ae/dubai/west-wharf,https://static.propsearch.ae/dubai-locations/west-wharf-19700_sm.jpg,West Wharf,Business Bay,Complete
https://propsearch.ae/dubai/windsor-manor,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Windsor Manor,Business Bay,Complete
https://propsearch.ae/dubai/xl-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",XL Tower,Business Bay,Complete
https://propsearch.ae/dubai/yotel-dubai,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Yotel Dubai,Business Bay,Under development
https://propsearch.ae/dubai/zada-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Zada Tower,Business Bay,Under development
