tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/palm-furnished-apartments,https://static.propsearch.ae/dubai-locations/palm-furnished-apartments_iARrT_sm.jpg,Palm Furnished Apartments,Palm Jumeirah,Under development
https://propsearch.ae/dubai/palm-views-east,https://static.propsearch.ae/photos/dubai/buildings/palm-views-east-5239_sm.jpg,Palm Views East,Palm Jumeirah,Complete
https://propsearch.ae/dubai/palm-views-west,https://static.propsearch.ae/photos/dubai/buildings/palm-views-west-2673_sm.jpg,Palm Views West,Palm Jumeirah,Complete
https://propsearch.ae/dubai/radisson-beach-resort,https://static.propsearch.ae/dubai-locations/radisson-beach-resort-27455_sm.jpg,Radisson Beach Resort,Palm Jumeirah,Planned
https://propsearch.ae/dubai/rixos-the-palm-dubai,https://static.propsearch.ae/dubai-locations/rixos-the-palm-dubai-16047_sm.jpg,Rixos The Palm Dubai,The Palm Crescent,Complete
https://propsearch.ae/dubai/royal-bay-by-azizi,https://static.propsearch.ae/dubai-locations/royal-bay-by-azizi-15945_sm.jpg,Royal Bay by Azizi,The Palm Crescent,Complete
https://propsearch.ae/dubai/royal-central-hotel-the-palm,https://static.propsearch.ae/dubai-locations/royal-central-hotel-the-palm-15942_sm.jpg,Royal Central Hotel The Palm,The Palm Crescent,Complete
https://propsearch.ae/dubai/sarai-apartments,https://static.propsearch.ae/dubai-locations/sarai-apartments-20223_sm.jpg,Sarai Apartments,The Palm Crescent,Complete
https://propsearch.ae/dubai/serenia-residences,https://static.propsearch.ae/dubai-locations/serenia-residences-15951_sm.jpg,Serenia Residences,The Palm Crescent,Complete
https://propsearch.ae/dubai/seven-palm,https://static.propsearch.ae/dubai-locations/seven-palm_H1x7u_sm.jpg,Seven Palm,Palm Jumeirah,Under development
https://propsearch.ae/dubai/shoreline-apartments,https://static.propsearch.ae/photos/dubai/buildings/shoreline-apartments-192_sm.jpg,Shoreline Apartments,Palm Jumeirah,Complete
https://propsearch.ae/dubai/silver-beach-hotel-apartments,https://static.propsearch.ae/dubai-locations/silver-beach-hotel-apartments_rDHRK_sm.jpg,Silver Beach Hotel & Apartments,Palm Jumeirah,Under development
https://propsearch.ae/dubai/sofitel-dubai-the-palm,https://static.propsearch.ae/photos/dubai/buildings/sofitel-dubai-the-palm-2703_sm.jpg,Sofitel Dubai The Palm,The Palm Crescent,Complete
https://propsearch.ae/dubai/soho-palm-jumeirah,https://static.propsearch.ae/dubai-locations/soho-palm-jumeirah-19514_sm.jpg,Soho Palm Jumeirah,Palm Jumeirah,Complete
https://propsearch.ae/dubai/taj-exotica-resort-spa,https://static.propsearch.ae/photos/dubai/buildings/taj-exotica-5422_sm.jpg,Taj Exotica Resort & Spa,The Palm Crescent,Under development (On hold)
https://propsearch.ae/dubai/taj-palm-jumeirah,https://static.propsearch.ae/dubai-locations/crescent-resort-hotel-26166_sm.jpg,Taj Palm Jumeirah,The Palm Crescent,Under development
https://propsearch.ae/dubai/the-8,https://static.propsearch.ae/dubai-locations/the-8-26195_sm.jpg,The 8,The Palm Crescent,Under development
