tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/dana-tower,https://static.propsearch.ae/photos/dubai/buildings/dana-tower-1464_sm.jpg,Dana Tower,JVC District 12,Complete
https://propsearch.ae/dubai/dar-al-jawhara,https://static.propsearch.ae/dubai-locations/dar-al-jawhara-26419_sm.jpg,Dar Al Jawhara,JVC District 13,Complete
https://propsearch.ae/dubai/daytona-15,https://static.propsearch.ae/dubai-locations/daytona-15-26451_sm.jpg,Daytona 15,JVC District 18,Under development
https://propsearch.ae/dubai/daytona-16,https://static.propsearch.ae/dubai-locations/daytona-16-26406_sm.jpg,Daytona 16,JVC District 13,Under development
https://propsearch.ae/dubai/daytona-x,https://static.propsearch.ae/dubai-locations/daytona-x-26351_sm.jpg,Daytona X,JVC District 17,Under development
https://propsearch.ae/dubai/daytona-xi,https://static.propsearch.ae/dubai-locations/daytona-xi-26365_sm.jpg,Daytona XI,JVC District 17,Under development
https://propsearch.ae/dubai/daytona-xiii,https://static.propsearch.ae/dubai-locations/daytona-xiii-26352_sm.jpg,Daytona XIII,JVC District 17,Under development
https://propsearch.ae/dubai/desert-rose-residences,https://static.propsearch.ae/photos/dubai/buildings/desert-rose-residences-9695_sm.jpg,Desert Rose Residences,JVC District 12,Under development (On hold)
https://propsearch.ae/dubai/dezire-residences,https://static.propsearch.ae/dubai-locations/dezire-residences-21652_sm.jpg,Dezire Residences,JVC District 17,Complete
https://propsearch.ae/dubai/diamond-views-1,https://static.propsearch.ae/photos/dubai/buildings/diamond-views-1178_sm.jpg,Diamond Views 1,JVC District 14,Complete
https://propsearch.ae/dubai/diamond-views-2,https://static.propsearch.ae/dubai-locations/diamond-views-2-22384_sm.jpg,Diamond Views 2,JVC District 11,Complete
https://propsearch.ae/dubai/diamond-views-3,https://static.propsearch.ae/photos/dubai/buildings/diamond-views-3-1277_sm.jpg,Diamond Views 3,JVC District 11,Complete
https://propsearch.ae/dubai/diamond-views-4,https://static.propsearch.ae/dubai-locations/diamond-views-4-22385_sm.jpg,Diamond Views 4,JVC District 11,Complete
https://propsearch.ae/dubai/district-12-townhouse-row,https://static.propsearch.ae/dubai-locations/district-12-townhouse-row-22079_sm.jpg,District 12 Townhouse Row,JVC District 12,Complete
https://propsearch.ae/dubai/district-13-masjid,https://static.propsearch.ae/dubai-locations/district-13-masjid-18886_sm.jpg,District 13 Masjid,JVC District 13,Complete
https://propsearch.ae/dubai/divine-homes,https://static.propsearch.ae/photos/dubai/buildings/untitled-plot-jvc14nrp001-9859_sm.jpg,Divine Homes,JVC District 14,Complete
https://propsearch.ae/dubai/dms-one,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",DMS One,JVC District 14,Complete
https://propsearch.ae/dubai/dorna-business-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Dorna Business Tower,JVC District 17,Under development (Cancelled)
https://propsearch.ae/dubai/dune-residency,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Dune Residency,JVC District 17,Complete
https://propsearch.ae/dubai/durar-hotel-apartments,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Durar Hotel Apartments,JVC District 12,Under development (On hold)
https://propsearch.ae/dubai/dusit-princess,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Dusit Princess,JVC District 18,Under development (On hold)
