tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/untitled-plot-jvc104bvil007,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc104bvil007-26332_sm.jpg,Untitled Plot JVC104BVIL007,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10aamrm002,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10aamrm002-26317_sm.jpg,Untitled Plot JVC10AAMRM002,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10acvil001,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10acvil001-26331_sm.jpg,Untitled Plot JVC10ACVIL001,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10amra005,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10amra005-26316_sm.jpg,Untitled Plot JVC10AMRA005,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10bmrh009,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10bmrh009-14416_sm.jpg,Untitled Plot JVC10BMRH009,JVC District 10,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc10cma005,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10cma005-14386_sm.jpg,Untitled Plot JVC10CMA005,JVC District 10,Planned
https://propsearch.ae/dubai/untitled-plot-jvc10cmra005,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10cmra005-21855_sm.jpg,Untitled Plot JVC10CMRA005,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10cmrm002,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10cmrm002-26330_sm.jpg,Untitled Plot JVC10CMRM002,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10qfrp001,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10qfrp001-21873_sm.jpg,Untitled Plot JVC10QFRP001,JVC District 10,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc10qfrp003,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10qfrp003-21874_sm.jpg,Untitled Plot JVC10QFRP003,JVC District 10,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc10smrp200,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10smrp200-26306_sm.jpg,Untitled Plot JVC10SMRP200,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10tfrp001,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10tfrp001-21871_sm.jpg,Untitled Plot JVC10TFRP001,JVC District 10,Complete
https://propsearch.ae/dubai/untitled-plot-jvc10xmra006,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10xmra006-26725_sm.jpg,Untitled Plot JVC10XMRA006,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10yfrp001,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10yfrp001-26311_sm.jpg,Untitled Plot JVC10YFRP001,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc10yfrp003,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10yfrp003-26314_sm.jpg,Untitled Plot JVC10YFRP003,JVC District 10,Complete
https://propsearch.ae/dubai/untitled-plot-jvc10ymrp002,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10ymrp002-21878_sm.jpg,Untitled Plot JVC10YMRP002,JVC District 10,Under development
https://propsearch.ae/dubai/untitled-plot-jvc11amrh009,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Untitled Plot JVC11AMRH009,JVC District 11,Under development
https://propsearch.ae/dubai/untitled-plot-jvc11ccmrh015,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Untitled Plot JVC11CCMRH015,JVC District 11,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc11ccmrm006,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Untitled Plot JVC11CCMRM006,JVC District 11,Under development
https://propsearch.ae/dubai/untitled-plot-jvc11efrp004,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Untitled Plot JVC11EFRP004,JVC District 11,Under development
https://propsearch.ae/dubai/untitled-plot-jvc11hmrp003,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Untitled Plot JVC11HMRP003,JVC District 11,Under development
