tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/prodigy-5,https://static.propsearch.ae/photos/dubai/buildings/prodigy-5-6733_sm.jpg,Prodigy 5,Jumeirah Village Circle,Under development (Cancelled)
https://propsearch.ae/dubai/prudential-tower-1,https://static.propsearch.ae/dubai-locations/prudential-tower-1-26450_sm.jpg,Prudential Tower 1,JVC District 18,Under development
https://propsearch.ae/dubai/prudential-tower-2,https://static.propsearch.ae/dubai-locations/prudential-tower-2-26438_sm.jpg,Prudential Tower 2,JVC District 18,Under development
https://propsearch.ae/dubai/pulse-smart-residence,https://static.propsearch.ae/photos/dubai/buildings/pulse-smart-residence-12674_sm.jpg,Pulse Smart Residence,JVC District 11,Complete
https://propsearch.ae/dubai/quattro-west,https://static.propsearch.ae/photos/dubai/buildings/quattro-west-1477_sm.jpg,Quattro West,JVC District 18,Under development (Cancelled)
https://propsearch.ae/dubai/reef-residence,https://static.propsearch.ae/dubai-locations/reef-residence-15413_sm.jpg,Reef Residence,JVC District 13,Complete
https://propsearch.ae/dubai/regent-court,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc14vmra003-15517_sm.jpg,Regent Court,JVC District 14,Complete
https://propsearch.ae/dubai/regina-tower,https://static.propsearch.ae/dubai-locations/regina-tower-26397_sm.jpg,Regina Tower,JVC District 12,Under development
https://propsearch.ae/dubai/reliance-10,https://static.propsearch.ae/photos/dubai/buildings/reliance-10-6736_sm.jpg,Reliance 10,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-11,https://static.propsearch.ae/photos/dubai/buildings/reliance-11-6745_sm.jpg,Reliance 11,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-12,https://static.propsearch.ae/photos/dubai/buildings/reliance-12-6744_sm.jpg,Reliance 12,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-13,https://static.propsearch.ae/photos/dubai/buildings/reliance-13-6746_sm.jpg,Reliance 13,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-14,https://static.propsearch.ae/photos/dubai/buildings/reliance-14-6747_sm.jpg,Reliance 14,JVC District 14,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-15,https://static.propsearch.ae/photos/dubai/buildings/reliance-15-6748_sm.jpg,Reliance 15,JVC District 14,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-16,https://static.propsearch.ae/photos/dubai/buildings/reliance-16-6749_sm.jpg,Reliance 16,JVC District 14,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-17,https://propsearch.ae/images/awaiting_image_portrait_sm.jpg,Reliance 17,JVC District 13,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-3,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Reliance 3,JVC District 15,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-5,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Reliance 5,JVC District 13,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-6,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Reliance 6,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/reliance-9,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Reliance 9,JVC District 15,Under development (Cancelled)
https://propsearch.ae/dubai/rigel-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Rigel Residence,JVC District 10,Under development
https://propsearch.ae/dubai/romeo-and-juliet-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Romeo and Juliet Tower,JVC District 14,Under development (Cancelled)
https://propsearch.ae/dubai/rooya-townhouses,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Rooya Townhouses,JVC District 16,Under development
https://propsearch.ae/dubai/rose-10,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Rose 10,JVC District 11,Complete
https://propsearch.ae/dubai/rotating-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Rotating Residence,JVC District 10,Under development (Cancelled)
https://propsearch.ae/dubai/roxana-residences,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Roxana Residences,JVC District 12,Complete
https://propsearch.ae/dubai/royal-jvc-building,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Royal JVC Building,JVC District 10,Complete
https://propsearch.ae/dubai/rr-tower-1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",R&R Tower 1,JVC District 10,Under development (Cancelled)
https://propsearch.ae/dubai/rufi-lake-view,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Rufi Lake View,JVC District 14,Under development (Cancelled)
https://propsearch.ae/dubai/saleh-bin-lahej-401,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Saleh Bin Lahej 401,JVC District 12,Complete
https://propsearch.ae/dubai/saleh-bin-lahej-building,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Saleh Bin Lahej Building,JVC District 10,Complete
https://propsearch.ae/dubai/saleh-bin-lahej-masjid,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Saleh Bin Lahej Masjid,JVC District 10,Complete
https://propsearch.ae/dubai/samaya-jv-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Samaya JV Residence,JVC District 14,Under development
https://propsearch.ae/dubai/sandhurst-house,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Sandhurst House,JVC District 10,Complete
https://propsearch.ae/dubai/sandoval-gardens,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Sandoval Gardens,JVC District 14,Complete
https://propsearch.ae/dubai/sandoval-lane,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Sandoval Lane,JVC District 14,Complete
https://propsearch.ae/dubai/sandoval-park-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Sandoval Park Residence,JVC District 14,Complete
https://propsearch.ae/dubai/seasons-community-autumn,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Seasons Community Autumn,JVC District 15,Complete
https://propsearch.ae/dubai/seasons-community-spring,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Seasons Community Spring,JVC District 15,Complete
https://propsearch.ae/dubai/seasons-community-summer,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Seasons Community Summer,JVC District 15,Complete
https://propsearch.ae/dubai/seasons-community-winter,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Seasons Community Winter,JVC District 15,Complete
https://propsearch.ae/dubai/serena-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Serena Residence,JVC District 12,Complete
https://propsearch.ae/dubai/serenity-lakes-1,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Serenity Lakes 1,JVC District 10,Under development
https://propsearch.ae/dubai/serenity-lakes-2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Serenity Lakes 2,JVC District 10,Under development
https://propsearch.ae/dubai/shaksy-villas,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Shaksy Villas,JVC District 15,Complete
https://propsearch.ae/dubai/shamal-4-chinese-building,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Shamal 4 Chinese Building,JVC District 14,Complete
https://propsearch.ae/dubai/shamal-residences,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Shamal Residences,JVC District 14,Complete
https://propsearch.ae/dubai/shamal-terraces,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Shamal Terraces,JVC District 14,Complete
https://propsearch.ae/dubai/shamal-townhouses,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Shamal Townhouses,JVC District 14,Complete
https://propsearch.ae/dubai/shamal-waves,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Shamal Waves,JVC District 14,Complete
