tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/atlantis-staff-accomodation-block-s3,https://static.propsearch.ae/photos/dubai/buildings/atlantis-staff-accomodation-block-s3-1536_sm.jpg,Atlantis Staff Accomodation Block S3,JVC District 10,Complete
https://propsearch.ae/dubai/atlantis-staff-accomodation-block-s4,https://static.propsearch.ae/photos/dubai/buildings/atlantis-staff-accomodation-block-s4-1534_sm.jpg,Atlantis Staff Accomodation Block S4,JVC District 10,Complete
https://propsearch.ae/dubai/atlantis-staff-accomodation-block-s5,https://static.propsearch.ae/photos/dubai/buildings/atlantis-staff-accomodation-block-s5-1533_sm.jpg,Atlantis Staff Accomodation Block S5,JVC District 10,Complete
https://propsearch.ae/dubai/atwaar-villas,https://static.propsearch.ae/dubai-locations/atwaar-villas-21716_sm.jpg,Atwaar Villas,JVC District 14,Complete
https://propsearch.ae/dubai/aurion-residence,https://static.propsearch.ae/dubai-locations/aurion-residence-21609_sm.jpg,Aurion Residence,JVC District 10,Complete
https://propsearch.ae/dubai/avalon-tower,https://static.propsearch.ae/dubai-locations/avalon-tower-26403_sm.jpg,Avalon Tower,JVC District 13,Under development
https://propsearch.ae/dubai/bachour-villas,https://static.propsearch.ae/photos/dubai/buildings/bachour-villas-6375_sm.jpg,Bachour Villas,JVC District 15,Complete
https://propsearch.ae/dubai/bait-al-bahar-investment-building,https://static.propsearch.ae/dubai-locations/bait-al-bahar-investment-building-26344_sm.jpg,Bait Al Bahar Investment Building,JVC District 11,Under development
https://propsearch.ae/dubai/baynonah-business-tower,https://static.propsearch.ae/photos/dubai/buildings/baynonah-business-tower-1287_sm.jpg,Baynonah Business Tower,JVC District 17,Under development (Cancelled)
https://propsearch.ae/dubai/belgravia-1,https://static.propsearch.ae/photos/dubai/buildings/belgravia-1-9774_sm.jpg,Belgravia 1,JVC District 14,Complete
https://propsearch.ae/dubai/belgravia-2,https://static.propsearch.ae/dubai-locations/belgravia-2-21717_sm.jpg,Belgravia 2,JVC District 14,Complete
https://propsearch.ae/dubai/belgravia-3,https://static.propsearch.ae/dubai-locations/belgravia-3-26456_sm.jpg,Belgravia 3,JVC District 15,Under development
https://propsearch.ae/dubai/belgravia-heights-1,https://static.propsearch.ae/dubai-locations/belgravia-heights-1-26375_sm.jpg,Belgravia Heights 1,JVC District 12,Under development
https://propsearch.ae/dubai/belgravia-square,https://static.propsearch.ae/dubai-locations/belgravia-square-26427_sm.jpg,Belgravia Square,JVC District 14,Under development (On hold)
https://propsearch.ae/dubai/beverly-homes-residence,https://static.propsearch.ae/photos/dubai/buildings/beverly-homes-residence-6728_sm.jpg,Beverly Homes Residence,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/beverly-residence,https://static.propsearch.ae/dubai-locations/beverly-residence-22423_sm.jpg,Beverly Residence,JVC District 13,Complete
https://propsearch.ae/dubai/binghatti-gate,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Binghatti Gate,JVC District 15,Under development
https://propsearch.ae/dubai/binghatti-mirage,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Binghatti Mirage,JVC District 10,Under development
