tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/jumeirah-rise,https://static.propsearch.ae/dubai-locations/jumeirah-rise-21727_sm.jpg,Jumeirah Rise,JVC District 14,Under development (Cancelled)
https://propsearch.ae/dubai/jumeirah-wave-business-towers,https://static.propsearch.ae/photos/dubai/buildings/jumeirah-wave-business-towers-7798_sm.jpg,Jumeirah Wave Business Towers,JVC District 17,Under development (Cancelled)
https://propsearch.ae/dubai/jvc-10c-building,https://static.propsearch.ae/dubai-locations/daytona-7-21756_sm.jpg,JVC 10C Building,JVC District 18,Complete
https://propsearch.ae/dubai/jvc15bmrm004,https://static.propsearch.ae/dubai-locations/jvc15bmrm004-26460_sm.jpg,JVC15BMRM004,JVC District 15,Under development
https://propsearch.ae/dubai/jvc-district-15-villas,https://static.propsearch.ae/dubai-locations/jvc-district-15-villas-21833_sm.jpg,JVC District 15 Villas,JVC District 15,Complete
https://propsearch.ae/dubai/kaizen-one,https://static.propsearch.ae/photos/dubai/buildings/kaizen-one-6727_sm.jpg,Kaizen One,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/kensington,https://static.propsearch.ae/dubai-locations/kensington-21923_sm.jpg,Kensington,JVC District 14,Under development (On hold)
https://propsearch.ae/dubai/kensington-manor,https://static.propsearch.ae/photos/dubai/buildings/kensington-manor-5902_sm.jpg,Kensington Manor,JVC District 13,Complete
https://propsearch.ae/dubai/khyber-investments-building,https://static.propsearch.ae/dubai-locations/khyber-investments-building-21573_sm.jpg,Khyber Investments Building,JVC District 11,Under development
https://propsearch.ae/dubai/knightsbridge-court,https://static.propsearch.ae/dubai-locations/knightsbridge-court-15499_sm.jpg,Knightsbridge Court,JVC District 13,Complete
https://propsearch.ae/dubai/la-belle-vue,https://static.propsearch.ae/dubai-locations/la-belle-vue-26389_sm.jpg,La Belle Vue,JVC District 13,Under development
https://propsearch.ae/dubai/lana-tower,https://static.propsearch.ae/dubai-locations/lana-tower-26355_sm.jpg,Lana Tower,JVC District 17,Complete
https://propsearch.ae/dubai/la-riviera-apartments,https://static.propsearch.ae/dubai-locations/la-riviera-apartments-21789_sm.jpg,La Riviera Apartments,JVC District 15,Complete
https://propsearch.ae/dubai/la-riviera-estates,https://static.propsearch.ae/photos/dubai/buildings/la-riviera-estates-6355_sm.jpg,La Riviera Estates,JVC District 10,Complete
https://propsearch.ae/dubai/las-casas,https://static.propsearch.ae/photos/dubai/buildings/las-casas-1452_sm.jpg,Las Casas,JVC District 12,Complete
https://propsearch.ae/dubai/laval-residence,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc10xmra008-21883_sm.jpg,Laval Residence,JVC District 10,Complete
https://propsearch.ae/dubai/laya-mansion,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Laya Mansion,JVC District 15,Complete
https://propsearch.ae/dubai/laya-residences,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Laya Residences,JVC District 10,Complete
https://propsearch.ae/dubai/le-grand-chateau,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Le Grand Chateau,JVC District 10,Complete
https://propsearch.ae/dubai/lilac-park,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Lilac Park,JVC District 12,Complete
https://propsearch.ae/dubai/living-garden,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Living Garden,JVC District 14,Under development
https://propsearch.ae/dubai/lolena-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Lolena Residence,JVC District 12,Complete
https://propsearch.ae/dubai/lotus-park,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Lotus Park,JVC District 15,Complete
https://propsearch.ae/dubai/lucky-1-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Lucky 1 Residence,JVC District 13,Under development
https://propsearch.ae/dubai/mag-226-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mag 226 Tower,JVC District 12,Planned
https://propsearch.ae/dubai/mag-612,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mag 612,JVC District 10,Under development
https://propsearch.ae/dubai/mag-614,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mag 614,Jumeirah Village Circle,Planned
https://propsearch.ae/dubai/maimoon-twin-towers,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Maimoon Twin Towers,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/mak-star,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mak Star,JVC District 14,Under development (Cancelled)
https://propsearch.ae/dubai/mar-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mar Residence,JVC District 10,Complete
https://propsearch.ae/dubai/marwa-homes,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Marwa Homes,JVC District 12,Complete
https://propsearch.ae/dubai/marwa-homes-2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Marwa Homes 2,JVC District 13,Complete
https://propsearch.ae/dubai/masaar-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Masaar Residence,JVC District 15,Complete
https://propsearch.ae/dubai/masaken-dana,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Masaken Dana,Jumeirah Village Circle,Planned
https://propsearch.ae/dubai/mayfield-gardens,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mayfield Gardens,JVC District 11,Under development (Cancelled)
https://propsearch.ae/dubai/may-residence,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",May Residence,JVC District 10,Complete
https://propsearch.ae/dubai/mazaya-consulting-engineers-building,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Mazaya Consulting Engineers Building,JVC District 13,Under development
https://propsearch.ae/dubai/metropolis-lofts,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Metropolis Lofts,JVC District 10,Under development (Cancelled)
