tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/untitled-plot-jvc14jmrp002,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc14jmrp002-21752_sm.jpg,Untitled Plot JVC14JMRP002,JVC District 14,Under development
https://propsearch.ae/dubai/untitled-plot-jvc14rfrp003,https://static.propsearch.ae/photos/dubai/buildings/untitled-plot-jvc14rfrp003-7702_sm.jpg,Untitled Plot JVC14RFRP003,JVC District 14,Planned
https://propsearch.ae/dubai/untitled-plot-jvc14tmrm003,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc14tmrm003-21920_sm.jpg,Untitled Plot JVC14TMRM003,JVC District 14,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc15cmra006,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc15cmra006-26462_sm.jpg,Untitled Plot JVC15CMRA006,JVC District 15,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc15ifrp003,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc15ifrp003-26464_sm.jpg,Untitled Plot JVC15IFRP003,JVC District 15,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc15jmrp002,https://static.propsearch.ae/photos/dubai/buildings/untitled-plot-jvc15jmrp002-1400_sm.jpg,Untitled Plot JVC15JMRP002,JVC District 15,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc15mmra003,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc15mmra003-26453_sm.jpg,Untitled Plot JVC15MMRA003,JVC District 15,Under development
https://propsearch.ae/dubai/untitled-plot-jvc15pfrp001,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc15pfrp001-16519_sm.jpg,Untitled Plot JVC15PFRP001,JVC District 15,Complete
https://propsearch.ae/dubai/untitled-plot-jvc15pmrp200,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc15pmrp200-26447_sm.jpg,Untitled Plot JVC15PMRP200,JVC District 15,Under development
https://propsearch.ae/dubai/untitled-plot-jvc16bmra010,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc16bmra010-14348_sm.jpg,Untitled Plot JVC16BMRA010,JVC District 16,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc16bmrm004,https://static.propsearch.ae/photos/dubai/buildings/untitled-plot-jvc16bmrm004-12617_sm.jpg,Untitled Plot JVC16BMRM004,JVC District 16,Under development (On hold)
https://propsearch.ae/dubai/untitled-plot-jvc16rvil100,https://static.propsearch.ae/photos/dubai/buildings/untitled-plot-jvc16rvil100-1532_sm.jpg,Untitled Plot JVC16RVIL100,Jumeirah Village Circle,Planned
