tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/moonbay-villas,https://static.propsearch.ae/dubai-locations/moonbay-villas-21774_sm.jpg,Moonbay Villas,JVC District 15,Complete
https://propsearch.ae/dubai/muhra-residence,https://static.propsearch.ae/photos/dubai/buildings/muhra-residence-7806_sm.jpg,Muhra Residence,JVC District 13,Under development (Cancelled)
https://propsearch.ae/dubai/mulberry-mansions,https://static.propsearch.ae/photos/dubai/buildings/mulberry-mansions-5943_sm.jpg,Mulberry Mansions,JVC District 13,Complete
https://propsearch.ae/dubai/mulberry-park,https://static.propsearch.ae/photos/dubai/buildings/mulberry-park-1233_sm.jpg,Mulberry Park,JVC District 15,Complete
https://propsearch.ae/dubai/naples-by-giovanni-boutique-suites,https://static.propsearch.ae/dubai-locations/naples-by-giovanni-boutique-suites-21694_sm.jpg,Naples by Giovanni Boutique Suites,JVC District 10,Under development
https://propsearch.ae/dubai/nargis-residences,https://static.propsearch.ae/dubai-locations/nargis-residences-18949_sm.jpg,Nargis Residences,JVC District 13,Complete
https://propsearch.ae/dubai/national-bonds-residence,https://static.propsearch.ae/dubai-locations/national-bonds-residence-16527_sm.jpg,National Bonds Residence,JVC District 15,Complete
https://propsearch.ae/dubai/nili-tower,https://static.propsearch.ae/photos/dubai/buildings/nili-tower-6907_sm.jpg,Nili Tower,JVC District 12,Under development (Cancelled)
https://propsearch.ae/dubai/noora-residence,https://static.propsearch.ae/photos/dubai/buildings/noora-residence-6131_sm.jpg,Noora Residence,JVC District 10,Complete
https://propsearch.ae/dubai/o2-tower,https://static.propsearch.ae/dubai-locations/o2-tower-26423_sm.jpg,O2 Tower,JVC District 14,Under development
https://propsearch.ae/dubai/oakville-residence,https://static.propsearch.ae/dubai-locations/oakville-21610_sm.jpg,Oakville Residence,JVC District 11,Complete
https://propsearch.ae/dubai/oasis-jvc-villas,https://static.propsearch.ae/photos/dubai/buildings/oasis-jvc-villas-5918_sm.jpg,Oasis JVC Villas,JVC District 13,Complete
https://propsearch.ae/dubai/okavango-place,https://static.propsearch.ae/dubai-locations/okavango-place-26420_sm.jpg,Okavango Place,JVC District 13,Complete
https://propsearch.ae/dubai/olive-residence,https://static.propsearch.ae/dubai-locations/aka-5-storey-residential-building-26346_sm.jpg,Olive Residence,JVC District 11,Under development
https://propsearch.ae/dubai/olympus-tower,https://static.propsearch.ae/photos/dubai/buildings/olympus-tower-6914_sm.jpg,Olympus Tower,JVC District 16,Under development (Cancelled)
https://propsearch.ae/dubai/orchidea-residence,https://static.propsearch.ae/dubai-locations/orchidea-residence-15439_sm.jpg,Orchidea Residence,JVC District 13,Complete
https://propsearch.ae/dubai/orchid-park,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Orchid Park,JVC District 15,Complete
https://propsearch.ae/dubai/orchid-residence-jvc,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Orchid Residence JVC,JVC District 13,Under development (On hold)
https://propsearch.ae/dubai/orchid-residences-jvc,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Orchid Residences JVC,JVC District 16,Under development (Cancelled)
https://propsearch.ae/dubai/oudah-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Oudah Tower,JVC District 13,Complete
https://propsearch.ae/dubai/oxford,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Oxford,JVC District 14,Complete
