tablescraper-selected-row href,lazy src,ps-loc-card-title,ps-loc-card-location,ps-loc-card-status
https://propsearch.ae/dubai/garden-lane-villas,https://static.propsearch.ae/dubai-locations/garden-lane-villas-16511_sm.jpg,Garden Lane Villas,JVC District 15,Complete
https://propsearch.ae/dubai/german-supreme-tower-2,https://static.propsearch.ae/photos/dubai/buildings/german-supreme-tower-2-9317_sm.jpg,German Supreme Tower 2,JVC District 14,Under development (Cancelled)
https://propsearch.ae/dubai/ggico-jvc-tower,https://static.propsearch.ae/dubai-locations/ggico-jvc-tower-26382_sm.jpg,GGICO JVC Tower,JVC District 12,Under development (On hold)
https://propsearch.ae/dubai/ghalia-tower,https://static.propsearch.ae/dubai-locations/ghalia-tower-21898_sm.jpg,Ghalia Tower,JVC District 18,Complete
https://propsearch.ae/dubai/ginco-tower,https://static.propsearch.ae/dubai-locations/ginco-tower-21597_sm.jpg,Ginco Tower,JVC District 11,Planned
https://propsearch.ae/dubai/gloria-he-hotel-apartments,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc17tcp020c-26354_sm.jpg,Gloria H.E. Hotel Apartments,JVC District 17,Complete
https://propsearch.ae/dubai/gmm-tower-1,https://static.propsearch.ae/dubai-locations/gmm-tower-1-26401_sm.jpg,GMM Tower 1,JVC District 12,Complete
https://propsearch.ae/dubai/golden-homes,https://static.propsearch.ae/dubai-locations/untitled-plot-jvc15dmra003-14456_sm.jpg,Golden Homes,JVC District 15,Complete
https://propsearch.ae/dubai/golden-residence,https://static.propsearch.ae/dubai-locations/golden-residence-16306_sm.jpg,Golden Residence,JVC District 14,Complete
https://propsearch.ae/dubai/golden-woods-villas,https://static.propsearch.ae/photos/dubai/buildings/golden-wood-villas-9024_sm.jpg,Golden Woods Villas,JVC District 10,Complete
https://propsearch.ae/dubai/grand-paradise-1,https://propsearch.ae/images/awaiting_image_portrait_sm.jpg,Grand Paradise 1,JVC District 15,Complete
https://propsearch.ae/dubai/grand-paradise-2,https://propsearch.ae/images/awaiting_image_portrait_sm.jpg,Grand Paradise 2,JVC District 10,Complete
https://propsearch.ae/dubai/green-court,https://static.propsearch.ae/photos/dubai/buildings/green-court-7803_sm.jpg,Green Court,JVC District 13,Under development (Cancelled)
https://propsearch.ae/dubai/green-valley-tower,https://static.propsearch.ae/dubai-locations/green-valley-tower-22453_sm.jpg,Green Valley Tower,JVC District 13,Under development (On hold)
https://propsearch.ae/dubai/hameni-tower,https://static.propsearch.ae/dubai-locations/hameni-tower-21912_sm.jpg,Hameni Tower,JVC District 15,Complete
https://propsearch.ae/dubai/hamlet-tower,https://propsearch.ae/images/awaiting_image_portrait_sm.jpg,Hamlet Tower,JVC District 11,Under development (On hold)
https://propsearch.ae/dubai/hanover-square,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Hanover Square,JVC District 10,Complete
https://propsearch.ae/dubai/haven-residences,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Haven Residences,JVC District 10,Under development
https://propsearch.ae/dubai/haven-villas,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Haven Villas,JVC District 10,Complete
https://propsearch.ae/dubai/haven-villas-2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Haven Villas 2,JVC District 10,Complete
https://propsearch.ae/dubai/heilbronn-villas,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Heilbronn Villas,JVC District 14,Complete
https://propsearch.ae/dubai/hessa-residential-tower,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Hessa Residential Tower,JVC District 12,Under development
https://propsearch.ae/dubai/hive-jvc,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC",Hive JVC,JVC District 14,Under development
